"","Recorder","Date","Month","Hour","Second"
"3924","R1060",2023-06-09,6,5,2300
"3925","R1060",2023-06-09,6,5,2400
"3926","R1064",2023-06-09,6,5,2500
"3927","R1064",2023-06-09,6,5,2600
"3928","R1060",2023-06-09,6,5,2700
"3929","R1060",2023-06-09,6,5,2900
"3930","R1064",2023-06-09,6,5,3000
"3931","R1064",2023-06-09,6,5,3100
"3932","R1023",2023-06-09,6,5,3300
"3933","R1023",2023-06-09,6,5,3400
"3934","R1023",2023-06-09,6,5,3500
"3935","R1060",2023-06-10,6,5,1800
"3936","R1060",2023-06-10,6,5,1900
"3937","R1064",2023-06-10,6,5,2000
"3938","R1064",2023-06-10,6,5,2100
"3939","R1064",2023-06-10,6,5,2200
"3940","R1060",2023-06-10,6,5,2300
"3941","R1064",2023-06-10,6,5,2400
"3942","R1064",2023-06-10,6,5,2500
"3943","R1064",2023-06-10,6,5,2600
"3944","R1050",2023-06-10,6,5,2800
"3945","R1064",2023-06-10,6,6,1200
"3946","R1064",2023-06-10,6,6,1600
"3947","R1063",2023-06-11,6,5,2100
"3948","R1063",2023-06-11,6,5,2200
"3949","R1025",2023-06-11,6,5,2300
"3950","R1025",2023-06-11,6,5,2400
"3951","R1060",2023-06-11,6,5,2500
"3952","R1025",2023-06-11,6,5,2600
"3953","R1064",2023-06-11,6,5,2700
"3954","R1025",2023-06-11,6,5,2800
"3955","R1025",2023-06-11,6,5,2900
"3956","R1025",2023-06-11,6,8,200
"3957","R1023",2023-06-12,6,5,1400
"3958","R1064",2023-06-12,6,5,1700
"3959","R1063",2023-06-12,6,5,1800
"3960","R1060",2023-06-12,6,5,1900
"3961","R1064",2023-06-12,6,5,2000
"3962","R1064",2023-06-12,6,5,2100
"3963","R1063",2023-06-13,6,5,1400
"3964","R1063",2023-06-13,6,5,1500
"3965","R1063",2023-06-13,6,5,1600
"3966","R1063",2023-06-13,6,5,1700
"3967","R1063",2023-06-13,6,5,1800
"3968","R1024",2023-06-13,6,5,1900
"3969","R1024",2023-06-13,6,5,2000
"3970","R1024",2023-06-13,6,5,2100
"3971","R1024",2023-06-13,6,5,2200
"3972","R1059",2023-06-14,6,5,1200
"3973","R1060",2023-06-14,6,5,1300
"3974","R1060",2023-06-14,6,5,1400
"3975","R1060",2023-06-14,6,5,1500
"3976","R1024",2023-06-14,6,5,1600
"3977","R1024",2023-06-14,6,5,1700
"3978","R1024",2023-06-14,6,5,1800
"3979","R1063",2023-06-14,6,8,1600
"3980","R1063",2023-06-14,6,8,1700
"3981","R1050",2023-06-14,6,8,1800
"3982","R1060",2023-06-15,6,5,1700
"3983","R1063",2023-06-15,6,5,1800
"3984","R1060",2023-06-15,6,5,1900
"3985","R1064",2023-06-15,6,5,2000
"3986","R1064",2023-06-15,6,5,2100
"3987","R1064",2023-06-15,6,5,2300
"3988","R1053",2023-06-15,6,5,2400
"3989","R1060",2023-06-16,6,5,1500
"3990","R1064",2023-06-16,6,5,1600
"3991","R1025",2023-06-16,6,5,1700
"3992","R1025",2023-06-16,6,5,1800
"3993","R1059",2023-06-16,6,5,1900
"3994","R1025",2023-06-16,6,5,2000
"3995","R1064",2023-06-16,6,5,2100
"3996","R1059",2023-06-16,6,7,1400
"3997","R1059",2023-06-16,6,7,1500
"3998","R1059",2023-06-16,6,7,1600
"3999","R1050",2023-06-16,6,7,1700
"4000","R1059",2023-06-16,6,7,1800
"4001","R1059",2023-06-16,6,7,1900
"4002","R1025",2023-06-17,6,5,1600
"4003","R1025",2023-06-17,6,5,1700
"4004","R1025",2023-06-17,6,5,1800
"4005","R1060",2023-06-17,6,5,1900
"4006","R1025",2023-06-17,6,5,2000
"4007","R1060",2023-06-17,6,5,2200
"4008","R1050",2023-06-17,6,5,2300
"4009","R1063",2023-06-17,6,7,3000
"4010","R1063",2023-06-17,6,7,3100
"4011","R1024",2023-06-18,6,5,1800
"4012","R1053",2023-06-18,6,5,1900
"4013","R1059",2023-06-18,6,5,2000
"4014","R1060",2023-06-18,6,5,2100
"4015","R1053",2023-06-18,6,5,2200
"4016","R1059",2023-06-18,6,5,2300
"4017","R1024",2023-06-18,6,5,2400
"4018","R1060",2023-06-18,6,5,2600
"4019","R1064",2023-06-19,6,5,1800
"4020","R1064",2023-06-19,6,5,1900
"4021","R1060",2023-06-19,6,5,2000
"4022","R1064",2023-06-19,6,5,2100
"4023","R1059",2023-06-19,6,5,2200
"4024","R1064",2023-06-19,6,5,2300
"4025","R1064",2023-06-19,6,5,2400
"4026","R1062",2023-06-19,6,9,1300
"4027","R1060",2023-06-20,6,5,1300
"4028","R1050",2023-06-20,6,5,1400
"4029","R1060",2023-06-20,6,5,1500
"4030","R1060",2023-06-20,6,5,1600
"4031","R1064",2023-06-20,6,5,1700
"4032","R1064",2023-06-20,6,5,1800
"4033","R1050",2023-06-20,6,5,1900
"4034","R1059",2023-06-20,6,8,3000
"4035","R1059",2023-06-20,6,8,3100
"4036","R1060",2023-06-20,6,8,3200
"4037","R1060",2023-06-20,6,8,3300
"4038","R1060",2023-06-20,6,8,3400
"4039","R1063",2023-06-20,6,11,3000
"4040","R1063",2023-06-20,6,11,3100
"4041","R1025",2023-06-21,6,5,1400
"4042","R1064",2023-06-21,6,5,1600
"4043","R1025",2023-06-21,6,5,1700
"4044","R1025",2023-06-21,6,5,1800
"4045","R1025",2023-06-21,6,5,2000
"4046","R1025",2023-06-21,6,5,2200
"4047","R1063",2023-06-21,6,5,2300
"4048","R1064",2023-06-21,6,5,2500
"4049","R1064",2023-06-21,6,5,2600
"4050","R1060",2023-06-21,6,5,2700
"4051","R1064",2023-06-21,6,10,2500
"4052","R1060",2023-06-21,6,10,2600
"4053","R1064",2023-06-21,6,10,2700
"4054","R1060",2023-06-21,6,10,2800
"4055","R1064",2023-06-21,6,10,2900
"4056","R1064",2023-06-21,6,10,3000
"4057","R1064",2023-06-21,6,10,3100
"4058","R1064",2023-06-21,6,10,3500
"4059","R1059",2023-06-22,6,5,1500
"4060","R1059",2023-06-22,6,5,1600
"4061","R1060",2023-06-22,6,5,1700
"4062","R1060",2023-06-22,6,5,1800
"4063","R1053",2023-06-22,6,5,1900
"4064","R1053",2023-06-22,6,5,2000
"4065","R1024",2023-06-22,6,5,2100
"4066","R1053",2023-06-22,6,5,2200
"4067","R1060",2023-06-22,6,5,2300
"4068","R1053",2023-06-22,6,5,2400
"4069","R1060",2023-06-23,6,5,1500
"4070","R1023",2023-06-23,6,5,1600
"4071","R1023",2023-06-23,6,5,1700
"4072","R1023",2023-06-23,6,5,1800
"4073","R1064",2023-06-23,6,5,1900
"4074","R1023",2023-06-23,6,5,2000
"4075","R1060",2023-06-23,6,5,2100
"4076","R1064",2023-06-23,6,5,2200
"4077","R1060",2023-06-23,6,5,2300
"4078","R1064",2023-06-23,6,5,2400
"4079","R1060",2023-06-24,6,5,1500
"4080","R1060",2023-06-24,6,5,1600
"4081","R1060",2023-06-24,6,5,1700
"4082","R1060",2023-06-24,6,5,1800
"4083","R1060",2023-06-24,6,5,1900
"4084","R1064",2023-06-24,6,5,2000
"4085","R1060",2023-06-24,6,5,2100
"4086","R1064",2023-06-24,6,5,2200
"4087","R1064",2023-06-24,6,5,2300
"4088","R1025",2023-06-24,6,6,200
"4089","R1025",2023-06-24,6,6,400
"4090","R1025",2023-06-24,6,6,500
"4091","R1064",2023-06-25,6,5,2000
"4092","R1064",2023-06-25,6,5,2100
"4093","R1064",2023-06-25,6,5,2200
"4094","R1064",2023-06-25,6,5,2300
"4095","R1064",2023-06-25,6,5,2400
"4096","R1064",2023-06-25,6,5,2500
"4097","R1064",2023-06-25,6,5,2600
"4098","R1064",2023-06-25,6,5,2700
"4099","R1064",2023-06-25,6,5,2800
"4100","R1023",2023-06-25,6,5,2900
"4101","R1064",2023-06-26,6,5,2300
"4102","R1064",2023-06-27,6,5,1800
"4103","R1064",2023-06-27,6,5,1900
"4104","R1064",2023-06-27,6,5,2000
"4105","R1064",2023-06-27,6,5,2100
"4106","R1064",2023-06-27,6,5,2200
"4107","R1064",2023-06-27,6,5,2300
"4108","R1064",2023-06-27,6,5,2400
"4109","R1064",2023-06-27,6,5,2500
"4110","R1025",2023-06-28,6,5,2500
"4111","R1025",2023-06-28,6,5,2600
"4112","R1025",2023-06-28,6,5,2700
"4113","R1025",2023-06-28,6,5,2800
"4114","R1025",2023-06-28,6,5,2900
"4115","R1025",2023-06-28,6,5,3000
"4116","R1064",2023-06-28,6,6,3100
"4117","R1063",2023-06-28,6,6,3200
"4118","R1064",2023-06-28,6,6,3300
"4119","R1063",2023-06-28,6,6,3400
"4120","R1064",2023-06-28,6,6,3500
"4121","R1050",2023-06-28,6,7,0
"4122","R1023",2023-06-29,6,5,2200
"4123","R1064",2023-06-29,6,5,2400
"4124","R1064",2023-06-29,6,5,2500
"4125","R1064",2023-06-29,6,5,2600
"4126","R1064",2023-06-29,6,5,2700
"4127","R1064",2023-06-29,6,5,2800
"4128","R1064",2023-06-29,6,5,2900
"4129","R1064",2023-06-29,6,5,3000
"4130","R1064",2023-06-30,6,5,2300
"4131","R1064",2023-06-30,6,5,2400
"4132","R1064",2023-06-30,6,5,2500
"4133","R1064",2023-06-30,6,5,2600
"4134","R1064",2023-06-30,6,5,2800
"4135","R1064",2023-06-30,6,5,2900
"4136","R1064",2023-06-30,6,5,3000
"4137","R1064",2023-06-30,6,5,3100
"4138","R1064",2023-06-30,6,8,500
"4139","R1064",2023-06-30,6,8,600
"4140","R1064",2023-06-30,6,8,700
"4141","R1064",2023-06-30,6,8,800
"4142","R1064",2023-06-30,6,8,900
"4143","R1063",2023-06-30,6,9,1300
"4144","R1063",2023-06-30,6,9,3300
"4145","R1063",2023-06-30,6,9,3400
"4146","R1063",2023-06-30,6,10,700
"4147","R1064",2023-07-01,7,5,2300
"4148","R1025",2023-07-01,7,5,2400
"4149","R1064",2023-07-01,7,5,2500
"4150","R1064",2023-07-01,7,5,2600
"4151","R1064",2023-07-01,7,5,2700
"4152","R1025",2023-07-01,7,5,2800
"4153","R1025",2023-07-01,7,5,2900
"4154","R1064",2023-07-01,7,5,3000
"4155","R1025",2023-07-01,7,5,3100
"4156","R1025",2023-07-01,7,5,3200
"4157","R1025",2023-07-01,7,5,3300
"4158","R1064",2023-07-01,7,12,2900
"4159","R1064",2023-07-01,7,12,3400
"4160","R1025",2023-07-02,7,5,2500
"4161","R1064",2023-07-02,7,5,2800
"4162","R1064",2023-07-02,7,5,2900
"4163","R1025",2023-07-02,7,5,3000
"4164","R1064",2023-07-02,7,5,3100
"4165","R1064",2023-07-02,7,5,3200
"4166","R1025",2023-07-02,7,5,3300
"4167","R1064",2023-07-03,7,5,2300
"4168","R1064",2023-07-03,7,5,2400
"4169","R1064",2023-07-03,7,5,2500
"4170","R1064",2023-07-03,7,5,2600
"4171","R1023",2023-07-03,7,5,2900
"4172","R1023",2023-07-03,7,5,3000
"4173","R1023",2023-07-03,7,5,3100
"4174","R1023",2023-07-03,7,5,3200
"4175","R1023",2023-07-03,7,5,3600
"4176","R1023",2023-07-03,7,6,0
"4177","R1023",2023-07-03,7,6,100
"4178","R1059",2023-07-03,7,9,900
"4179","R1059",2023-07-03,7,9,3600
"4180","R1059",2023-07-03,7,10,100
"4181","R1050",2023-07-03,7,10,2800
"4182","R1050",2023-07-04,7,5,1800
"4183","R1050",2023-07-04,7,5,1900
"4184","R1050",2023-07-04,7,5,2000
"4185","R1060",2023-07-04,7,5,2100
"4186","R1059",2023-07-04,7,5,2200
"4187","R1059",2023-07-04,7,5,2400
"4188","R1059",2023-07-04,7,5,2500
"4189","R1060",2023-07-04,7,5,2600
"4190","R1062",2023-07-05,7,5,1500
"4191","R1062",2023-07-05,7,5,1600
"4192","R1062",2023-07-05,7,5,1700
"4193","R1062",2023-07-05,7,5,1800
"4194","R1060",2023-07-05,7,6,3200
"4195","R1064",2023-07-05,7,6,3300
"4196","R1064",2023-07-05,7,6,3400
"4197","R1064",2023-07-05,7,6,3500
"4198","R1064",2023-07-05,7,7,0
"4199","R1064",2023-07-05,7,7,100
"4200","R1064",2023-07-05,7,7,200
"4201","R1064",2023-07-05,7,7,300
"4202","R1059",2023-07-06,7,5,1700
"4203","R1059",2023-07-06,7,5,1800
"4204","R1050",2023-07-06,7,5,1900
"4205","R1050",2023-07-06,7,5,2000
"4206","R1050",2023-07-06,7,5,2100
"4207","R1060",2023-07-06,7,5,2200
"4208","R1050",2023-07-06,7,5,2300
"4209","R1059",2023-07-06,7,5,2400
"4210","R1059",2023-07-06,7,5,2500
"4211","R1025",2023-07-07,7,5,1600
"4212","R1025",2023-07-07,7,5,1700
"4213","R1025",2023-07-07,7,5,1800
"4214","R1025",2023-07-07,7,5,1900
"4215","R1062",2023-07-07,7,5,2000
"4216","R1062",2023-07-07,7,5,2100
"4217","R1062",2023-07-07,7,5,2200
"4218","R1025",2023-07-07,7,5,2300
"4219","R1062",2023-07-07,7,5,2400
"4220","R1062",2023-07-07,7,5,2500
"4221","R1064",2023-07-07,7,11,1200
"4222","R1060",2023-07-07,7,11,1300
"4223","R1064",2023-07-07,7,11,3100
"4224","R1064",2023-07-08,7,5,2500
"4225","R1060",2023-07-08,7,5,2600
"4226","R1064",2023-07-08,7,5,2700
"4227","R1064",2023-07-08,7,5,2800
"4228","R1060",2023-07-09,7,5,2600
"4229","R1023",2023-07-09,7,5,2700
"4230","R1023",2023-07-09,7,5,2800
"4231","R1023",2023-07-09,7,5,2900
"4232","R1060",2023-07-09,7,5,3000
"4233","R1023",2023-07-09,7,5,3100
"4234","R1023",2023-07-09,7,5,3200
"4235","R1023",2023-07-09,7,5,3300
"4236","R1023",2023-07-09,7,5,3400
"4237","R1023",2023-07-09,7,5,3500
"4238","R1063",2023-07-09,7,12,2900
"4239","R1059",2023-07-10,7,5,1600
"4240","R1060",2023-07-10,7,5,1700
"4241","R1060",2023-07-10,7,5,1800
"4242","R1024",2023-07-10,7,5,1900
"4243","R1050",2023-07-10,7,5,2000
"4244","R1064",2023-07-10,7,5,2100
"4245","R1064",2023-07-10,7,5,2300
"4246","R1063",2023-07-11,7,5,3200
"4247","R1063",2023-07-11,7,5,3300
"4248","R1059",2023-07-11,7,5,3400
"4249","R1060",2023-07-11,7,5,3500
"4250","R1064",2023-07-11,7,5,3600
"4251","R1063",2023-07-11,7,6,0
"4252","R1064",2023-07-11,7,6,100
"4253","R1025",2023-07-11,7,7,100
"4254","R1025",2023-07-11,7,7,300
"4255","R1060",2023-07-12,7,6,1000
"4256","R1059",2023-07-12,7,6,1100
"4257","R1060",2023-07-12,7,6,1200
"4258","R1060",2023-07-12,7,6,1300
"4259","R1060",2023-07-12,7,6,1400
"4260","R1060",2023-07-12,7,6,1500
"4261","R1064",2023-07-12,7,10,300
"4262","R1064",2023-07-12,7,10,600
"4263","R1064",2023-07-12,7,10,700
"4264","R1064",2023-07-12,7,10,800
"4265","R1060",2023-07-13,7,5,2100
"4266","R1050",2023-07-13,7,5,2200
"4267","R1060",2023-07-13,7,5,2300
"4268","R1050",2023-07-13,7,5,2400
"4269","R1060",2023-07-13,7,5,2500
"4270","R1060",2023-07-13,7,5,2600
"4271","R1050",2023-07-13,7,5,2700
"4272","R1023",2023-07-13,7,5,3100
"4273","R1023",2023-07-13,7,5,3200
"4274","R1059",2023-07-14,7,5,2200
"4275","R1059",2023-07-14,7,5,2300
"4276","R1059",2023-07-14,7,5,2400
"4277","R1025",2023-07-14,7,5,2500
"4278","R1059",2023-07-14,7,5,2600
"4279","R1025",2023-07-14,7,5,2700
"4280","R1060",2023-07-14,7,5,2800
"4281","R1025",2023-07-14,7,5,2900
"4282","R1025",2023-07-14,7,5,3000
"4283","R1025",2023-07-14,7,5,3300
"4284","R1025",2023-07-14,7,5,3400
"4285","R1025",2023-07-14,7,5,3500
"4286","R1059",2023-07-14,7,8,600
"4287","R1063",2023-07-14,7,9,2700
"4288","R1062",2023-07-14,7,10,700
"4289","R1062",2023-07-14,7,10,1100
"4290","R1064",2023-07-14,7,10,1600
"4291","R1064",2023-07-14,7,10,1700
"4292","R1064",2023-07-14,7,10,1800
"4293","R1064",2023-07-14,7,10,1900
"4294","R1064",2023-07-14,7,10,2100
"4295","R1023",2023-07-15,7,5,3000
"4296","R1060",2023-07-15,7,5,3100
"4297","R1060",2023-07-15,7,5,3200
"4298","R1059",2023-07-15,7,5,3300
"4299","R1023",2023-07-15,7,5,3400
"4300","R1023",2023-07-15,7,5,3500
"4301","R1023",2023-07-15,7,5,3600
"4302","R1059",2023-07-16,7,8,2800
"4303","R1060",2023-07-16,7,8,3100
"4304","R1063",2023-07-16,7,8,3200
"4305","R1050",2023-07-16,7,8,3300
"4306","R1059",2023-07-16,7,8,3400
"4307","R1050",2023-07-16,7,10,1200
"4308","R1063",2023-07-16,7,10,1300
"4309","R1064",2023-07-17,7,5,2200
"4310","R1064",2023-07-17,7,5,2400
"4311","R1060",2023-07-18,7,5,2500
"4312","R1060",2023-07-18,7,5,2600
"4313","R1062",2023-07-18,7,5,2700
"4314","R1064",2023-07-18,7,5,2800
"4315","R1060",2023-07-18,7,5,2900
"4316","R1063",2023-07-18,7,14,2600
"4317","R1063",2023-07-18,7,14,2700
"4318","R1063",2023-07-18,7,14,2800
"4319","R1063",2023-07-18,7,14,2900
"4320","R1024",2023-07-19,7,5,3100
"4321","R1064",2023-07-19,7,5,3200
"4322","R1064",2023-07-19,7,5,3300
"4323","R1024",2023-07-19,7,5,3500
"4324","R1060",2023-07-19,7,5,3600
"4325","R1064",2023-07-19,7,8,900
"4326","R1064",2023-07-19,7,8,1000
"4327","R1064",2023-07-19,7,8,1100
"4328","R1062",2023-07-19,7,8,1200
"4329","R1060",2023-07-20,7,5,2900
"4330","R1060",2023-07-20,7,5,3000
"4331","R1064",2023-07-20,7,5,3100
"4332","R1063",2023-07-20,7,5,3200
"4333","R1064",2023-07-20,7,5,3300
"4334","R1060",2023-07-20,7,5,3400
"4335","R1059",2023-07-20,7,5,3500
"4336","R1060",2023-07-21,7,5,2200
"4337","R1062",2023-07-21,7,7,200
"4338","R1064",2023-07-21,7,7,300
"4339","R1062",2023-07-21,7,7,400
"4340","R1060",2023-07-21,7,7,600
"4341","R1064",2023-07-21,7,7,700
"4342","R1064",2023-07-21,7,7,800
"4343","R1062",2023-07-21,7,7,900
"4344","R1025",2023-07-21,7,8,1200
"4345","R1025",2023-07-21,7,8,1300
"4346","R1025",2023-07-21,7,8,1400
"4347","R1025",2023-07-21,7,8,1500
"4348","R1025",2023-07-21,7,8,1600
"4349","R1025",2023-07-21,7,8,1700
"4350","R1025",2023-07-21,7,8,1800
"4351","R1025",2023-07-21,7,8,1900
"4352","R1025",2023-07-21,7,8,2000
"4353","R1060",2023-07-22,7,5,2700
"4354","R1060",2023-07-22,7,5,2800
"4355","R1060",2023-07-22,7,5,2900
"4356","R1060",2023-07-22,7,5,3000
"4357","R1064",2023-07-22,7,5,3100
"4358","R1060",2023-07-22,7,5,3300
"4359","R1059",2023-07-22,7,13,2200
"4360","R1059",2023-07-22,7,13,2300
"4361","R1059",2023-07-22,7,13,2400
"4362","R1025",2023-07-23,7,5,2700
"4363","R1060",2023-07-23,7,5,2800
"4364","R1064",2023-07-23,7,5,3000
"4365","R1025",2023-07-23,7,5,3100
"4366","R1025",2023-07-23,7,5,3200
"4367","R1064",2023-07-23,7,5,3300
"4368","R1064",2023-07-23,7,5,3400
"4369","R1060",2023-07-23,7,5,3500
"4370","R1025",2023-07-23,7,5,3600
"4371","R1060",2023-07-24,7,5,2900
"4372","R1060",2023-07-24,7,5,3400
"4373","R1060",2023-07-24,7,5,3500
"4374","R1060",2023-07-24,7,5,3600
"4375","R1063",2023-07-24,7,6,0
"4376","R1063",2023-07-24,7,6,100
"4377","R1060",2023-07-24,7,6,200
"4378","R1064",2023-07-24,7,6,3000
"4379","R1064",2023-07-24,7,6,3100
"4380","R1059",2023-07-25,7,6,1100
"4381","R1060",2023-07-25,7,6,1200
"4382","R1060",2023-07-25,7,6,1300
"4383","R1059",2023-07-25,7,6,1400
"4384","R1059",2023-07-25,7,6,1500
"4385","R1024",2023-07-26,7,5,2400
"4386","R1024",2023-07-26,7,5,2500
"4387","R1060",2023-07-26,7,5,2600
"4388","R1024",2023-07-26,7,5,2700
"4389","R1064",2023-07-26,7,5,2800
"4390","R1064",2023-07-26,7,5,2900
"4391","R1064",2023-07-26,7,6,700
"4392","R1064",2023-07-26,7,6,800
"4393","R1064",2023-07-26,7,6,900
"4394","R1060",2023-07-27,7,5,3000
"4395","R1060",2023-07-27,7,5,3100
"4396","R1064",2023-07-27,7,7,2100
"4397","R1060",2023-07-27,7,7,2200
"4398","R1060",2023-07-27,7,7,2600
"4399","R1060",2023-07-27,7,7,2700
"4400","R1060",2023-07-27,7,7,2800
"4401","R1060",2023-07-27,7,10,3100
"4402","R1060",2023-07-28,7,6,2400
"4403","R1060",2023-07-28,7,6,2700
"4404","R1060",2023-07-29,7,5,3300
"4405","R1063",2023-07-30,7,5,3200
"4406","R1063",2023-07-30,7,5,3300
"4407","R1025",2023-07-30,7,5,3400
"4408","R1025",2023-07-30,7,5,3500
"4409","R1063",2023-07-30,7,5,3600
"4410","R1059",2023-07-30,7,6,100
"4411","R1059",2023-07-30,7,6,200
